commodity,industry,million_usd,moved
541511,324121,4.0,False
541700,324121,15.0,False
233230,324122,3.0,False
332320,324122,1.0,False
324110,324122,2.0,False
324121,324122,121.0,False
324122,324122,10484.0,False
423A00,324122,205.0,False
541511,324122,3.0,False
541700,324122,12.0,False
233230,324190,8.0,False
331110,324190,84.0,False
324110,324190,1393.0,False
324190,324190,17952.0,False
325110,324190,169.0,False
325190,324190,50.0,False
325610,324190,101.0,False
3259A0,324190,42.0,False
424700,324190,180.0,False
541511,324190,5.0,False
541700,324190,17.0,False
233230,325110,17.0,False
324110,325110,3747.0,False
324190,325110,310.0,False
325110,325110,39567.0,False
325180,325110,85.0,False
325190,325110,4281.0,False
325211,325110,4679.0,False
3252A0,325110,452.0,False
424700,325110,683.0,False
541511,325110,14.0,False
541700,325110,348.0,False
233230,325120,1.0,False
324110,325120,1.0,False
325110,325120,93.0,False
325120,325120,9072.0,False
325180,325120,66.0,False
325190,325120,9.0,False
325211,325120,73.0,False
325610,325120,10.0,False
424A00,325120,55.0,False
541511,325120,10.0,False
541700,325120,205.0,False
233230,325130,2.0,False
327400,325130,11.0,False
331410,325130,2.0,False
325130,325130,6601.0,False
325180,325130,38.0,False
325190,325130,22.0,False
325610,325130,17.0,False
3259A0,325130,1.0,False
424A00,325130,158.0,False
541511,325130,7.0,False
541700,325130,110.0,False
233230,325180,7.0,False
33329A,325180,3.0,False
33399A,325180,1.0,False
325120,325180,2.0,False
325180,325180,29445.0,False
325190,325180,731.0,False
325211,325180,357.0,False
3252A0,325180,15.0,False
325310,325180,92.0,False
325610,325180,96.0,False
3259A0,325180,52.0,False
424A00,325180,264.0,False
541511,325180,21.0,False
541700,325180,398.0,False
233230,325190,29.0,False
33329A,325190,1.0,False
335911,325190,10.0,False
339112,325190,75.0,False
311119,325190,19.0,False
311210,325190,166.0,False
311221,325190,4039.0,False
311224,325190,65.0,False
312120,325190,26.0,False
312140,325190,3099.0,False
324110,325190,1915.0,False
324121,325190,124.0,False
324190,325190,660.0,False
325110,325190,1353.0,False
325120,325190,34.0,False
325130,325190,60.0,False
325180,325190,1182.0,False
325190,325190,94625.0,False
325211,325190,4024.0,False
3252A0,325190,813.0,False
325411,325190,103.0,False
325310,325190,777.0,False
325320,325190,130.0,False
325520,325190,270.0,False
325610,325190,655.0,False
3259A0,325190,262.0,False
326110,325190,77.0,False
326140,325190,1.0,False
424A00,325190,1145.0,False
541511,325190,27.0,False
541700,325190,510.0,False
233230,325211,19.0,False
327100,325211,1.0,False
333511,325211,4.0,False
322220,325211,135.0,False
324110,325211,31.0,False
324190,325211,24.0,False
325110,325211,1229.0,False
325120,325211,427.0,False
325180,325211,170.0,False
325190,325211,3584.0,False
325211,325211,77336.0,False
3252A0,325211,590.0,False
325411,325211,6.0,False
325320,325211,103.0,False
325510,325211,365.0,False
325520,325211,91.0,False
325610,325211,360.0,False
3259A0,325211,714.0,False
326110,325211,1969.0,False
326120,325211,113.0,False
326130,325211,49.0,False
326140,325211,44.0,False
326190,325211,28.0,False
326290,325211,4.0,False
424A00,325211,954.0,False
541511,325211,30.0,False
541700,325211,265.0,False
233230,3252A0,4.0,False
331200,3252A0,4.0,False
334220,3252A0,9.0,False
313100,3252A0,2.0,False
316000,3252A0,3.0,False
325190,3252A0,10.0,False
325211,3252A0,271.0,False
3252A0,3252A0,14386.0,False
325520,3252A0,5.0,False
3259A0,3252A0,13.0,False
424A00,3252A0,279.0,False
541511,3252A0,18.0,False
541700,3252A0,130.0,False
233230,325411,1.0,False
339114,325411,125.0,False
325180,325411,2.0,False
325190,325411,522.0,False
325211,325411,1.0,False
325411,325411,10370.0,False
325320,325411,5.0,False
325610,325411,26.0,False
325620,325411,57.0,False
326110,325411,1.0,False
424200,325411,5.0,False
541511,325411,24.0,False
541700,325411,3869.0,False
233230,325412,10.0,False
334510,325412,24.0,False
339112,325412,31.0,False
339113,325412,245.0,False
339114,325412,45.0,False
311119,325412,19.0,False
311300,325412,418.0,False
311940,325412,58.0,False
325180,325412,1.0,False
325190,325412,249.0,False
325411,325412,651.0,False
325412,325412,144691.0,False
325413,325412,195.0,False
325414,325412,2163.0,False
325320,325412,32.0,False
325520,325412,4.0,False
325610,325412,178.0,False
325620,325412,336.0,False
3259A0,325412,2.0,False
424200,325412,2718.0,False
541511,325412,168.0,False
541700,325412,30040.0,False
233230,325413,1.0,False
334516,325413,418.0,False
325411,325413,3.0,False
325413,325413,13176.0,False
325414,325413,661.0,False
424200,325413,68.0,False
541511,325413,21.0,False
541700,325413,3274.0,False
233230,325414,2.0,False
325412,325414,2108.0,False
325414,325414,28271.0,False
325620,325414,2.0,False
424200,325414,941.0,False
541511,325414,27.0,False
541700,325414,4415.0,False
233230,325310,5.0,False
327992,325310,45.0,False
325120,325310,16.0,False
325180,325310,162.0,False
325190,325310,7.0,False
325310,325310,16262.0,False
325320,325310,15.0,False
3259A0,325310,1.0,False
424A00,325310,188.0,False
541511,325310,12.0,False
541700,325310,429.0,False
233230,325320,3.0,False
325412,325320,1.0,False
325310,325320,1.0,False
325320,325320,14516.0,False
325610,325320,22.0,False
424A00,325320,62.0,False
541511,325320,7.0,False
541700,325320,288.0,False
233230,325510,3.0,False
321910,325510,1.0,False
335930,325510,2.0,False
339930,325510,1.0,False
339990,325510,24.0,False
322220,325510,1.0,False
325211,325510,185.0,False
325510,325510,26604.0,False
325520,325510,40.0,False
325610,325510,2.0,False
325910,325510,1.0,False
3259A0,325510,1.0,False
424A00,325510,667.0,False
541511,325510,16.0,False
541700,325510,269.0,False
233230,325520,1.0,False
332913,325520,14.0,False
324190,325520,1.0,False
325190,325520,12.0,False
325211,325520,11.0,False
3252A0,325520,1.0,False
325510,325520,26.0,False
325520,325520,14618.0,False
325610,325520,1.0,False
3259A0,325520,88.0,False
326150,325520,1.0,False
326290,325520,8.0,False
424A00,325520,89.0,False
541511,325520,9.0,False
541700,325520,158.0,False
233230,325610,5.0,False
327910,325610,2.0,False
332200,325610,1.0,False
333318,325610,15.0,False
339990,325610,9.0,False
324190,325610,125.0,False
325180,325610,6.0,False
325190,325610,1146.0,False
325211,325610,283.0,False
325320,325610,231.0,False
325510,325610,7.0,False
325610,325610,34862.0,False
325620,325610,567.0,False
3259A0,325610,175.0,False
424A00,325610,1185.0,False
541511,325610,22.0,False
541700,325610,906.0,False
233230,325620,4.0,False
332200,325620,17.0,False
333318,325620,1.0,False
335120,325620,7.0,False
335210,325620,8.0,False
339990,325620,81.0,False
311930,325620,8.0,False
312110,325620,33.0,False
322291,325620,92.0,False
325110,325620,4.0,False
325190,325620,204.0,False
325412,325620,985.0,False
325610,325620,479.0,False
325620,325620,36883.0,False
3259A0,325620,1.0,False
326160,325620,1.0,False
326190,325620,2.0,False
424A00,325620,3444.0,False
541511,325620,22.0,False
541700,325620,727.0,False
233230,325910,1.0,False
33329A,325910,8.0,False
334118,325910,4.0,False
33441A,325910,1.0,False
336390,325910,1.0,False
325190,325910,2.0,False
325211,325910,28.0,False
325510,325910,5.0,False
325910,325910,4093.0,False
3259A0,325910,4.0,False
326290,325910,7.0,False
424A00,325910,63.0,False
541511,325910,4.0,False
541700,325910,54.0,False
233230,3259A0,8.0,False
321200,3259A0,3.0,False
327200,3259A0,49.0,False
332119,3259A0,6.0,False
33329A,3259A0,40.0,False
333316,3259A0,13.0,False
334118,3259A0,468.0,False
334413,3259A0,91.0,False
334517,3259A0,1.0,False
335313,3259A0,4.0,False
335912,3259A0,3.0,False
339930,3259A0,19.0,False
339990,3259A0,14.0,False
311119,3259A0,1.0,False
311940,3259A0,37.0,False
311990,3259A0,4.0,False
312110,3259A0,2.0,False
316000,3259A0,67.0,False
324190,3259A0,161.0,False
325180,3259A0,44.0,False
325190,3259A0,105.0,False
325211,3259A0,269.0,False
3252A0,3259A0,75.0,False
325414,3259A0,7.0,False
325310,3259A0,2.0,False
325320,3259A0,14.0,False
325510,3259A0,23.0,False
325610,3259A0,32.0,False
325910,3259A0,169.0,False
3259A0,3259A0,39047.0,False
326110,3259A0,29.0,False
326120,3259A0,11.0,False
326130,3259A0,59.0,False
326190,3259A0,297.0,False
326220,3259A0,133.0,False
424A00,3259A0,1035.0,False
541511,3259A0,39.0,False
541700,3259A0,484.0,False
233230,326110,15.0,False
327200,326110,6.0,False
332119,326110,7.0,False
332999,326110,3.0,False
336370,326110,2.0,False
339950,326110,3.0,False
313300,326110,175.0,False
322120,326110,4.0,False
322220,326110,355.0,False
323110,326110,9.0,False
323120,326110,1.0,False
325120,326110,34.0,False
325211,326110,89.0,False
325510,326110,1.0,False
326110,326110,37233.0,False
326120,326110,23.0,False
326130,326110,86.0,False
326140,326110,9.0,False
326150,326110,1.0,False
326190,326110,12.0,False
326290,326110,7.0,False
423800,326110,718.0,False
541511,326110,21.0,False
541700,326110,297.0,False
541800,326110,20.0,False
S00401,326110,64.0,False
233230,326120,6.0,False
331200,326120,6.0,False
332320,326120,54.0,False
332600,326120,2.0,False
333130,326120,2.0,False
333511,326120,10.0,False
334118,326120,1.0,False
33441A,326120,5.0,False
324110,326120,46.0,False
324190,326120,9.0,False
325110,326120,4.0,False
325211,326120,179.0,False
326110,326120,297.0,False
326120,326120,17210.0,False
326130,326120,35.0,False
326140,326120,163.0,False
326150,326120,4.0,False
326160,326120,149.0,False
326190,326120,95.0,False
326290,326120,3.0,False
423800,326120,230.0,False
541511,326120,11.0,False
541700,326120,154.0,False
S00401,326120,123.0,False
233230,326130,1.0,False
327200,326130,2.0,False
322120,326130,1.0,False
322220,326130,14.0,False
323110,326130,1.0,False
325211,326130,18.0,False
325510,326130,1.0,False
326110,326130,12.0,False
326120,326130,27.0,False
326130,326130,4241.0,False
326190,326130,50.0,False
423800,326130,25.0,False
541511,326130,4.0,False
541700,326130,59.0,False
S00401,326130,7.0,False
233230,326140,3.0,False
336320,326140,4.0,False
322130,326140,15.0,False
322210,326140,9.0,False
325211,326140,629.0,False
3252A0,326140,1.0,False
326110,326140,32.0,False
326120,326140,1.0,False
326140,326140,8431.0,False
326150,326140,116.0,False
326190,326140,509.0,False
423800,326140,8.0,False
541511,326140,7.0,False
541700,326140,86.0,False
541800,326140,1.0,False
S00401,326140,12.0,False
233230,326150,4.0,False
321910,326150,1.0,False
332720,326150,3.0,False
333242,326150,1.0,False
337900,326150,7.0,False
339113,326150,4.0,False
322210,326150,36.0,False
324122,326150,3.0,False
325211,326150,3.0,False
3252A0,326150,65.0,False
326110,326150,4.0,False
326120,326150,9.0,False
326140,326150,102.0,False
326150,326150,10438.0,False
326190,326150,16.0,False
326210,326150,1.0,False
423800,326150,87.0,False
541511,326150,8.0,False
541700,326150,97.0,False
S00401,326150,40.0,False
233230,326160,5.0,False
325211,326160,6.0,False
326110,326160,23.0,False
326120,326160,130.0,False
326160,326160,10803.0,False
326190,326160,48.0,False
423800,326160,4.0,False
541511,326160,7.0,False
541700,326160,97.0,False
S00401,326160,9.0,False
233230,326190,31.0,False
321910,326190,4.0,False
3219A0,326190,6.0,False
327100,326190,1.0,False
327200,326190,5.0,False
327390,326190,4.0,False
327400,326190,3.0,False
327991,326190,22.0,False
331200,326190,1.0,False
331313,326190,4.0,False
332119,326190,2.0,False
332310,326190,14.0,False
332320,326190,56.0,False
332420,326190,2.0,False
332430,326190,6.0,False
332500,326190,1.0,False
332710,326190,1.0,False
332720,326190,17.0,False
332800,326190,1.0,False
33291A,326190,1.0,False
332999,326190,29.0,False
333130,326190,11.0,False
33329A,326190,6.0,False
333318,326190,54.0,False
333414,326190,5.0,False
333415,326190,10.0,False
333511,326190,41.0,False
333514,326190,6.0,False
333914,326190,1.0,False
333994,326190,6.0,False
33399A,326190,1.0,False
334513,326190,10.0,False
33451A,326190,2.0,False
335120,326190,178.0,False
335220,326190,1.0,False
335911,326190,5.0,False
335920,326190,2.0,False
335999,326190,2.0,False
336360,326190,9.0,False
336390,326190,23.0,False
3363A0,326190,55.0,False
336612,326190,11.0,False
337110,326190,6.0,False
33712N,326190,8.0,False
337215,326190,77.0,False
33721A,326190,6.0,False
339112,326190,17.0,False
339113,326190,10.0,False
339920,326190,66.0,False
339930,326190,50.0,False
339950,326190,8.0,False
339990,326190,601.0,False
313200,326190,1.0,False
314900,326190,8.0,False
322210,326190,86.0,False
322220,326190,8.0,False
322299,326190,1.0,False
323110,326190,26.0,False
325211,326190,33.0,False
325610,326190,1.0,False
3259A0,326190,265.0,False
326110,326190,30.0,False
326120,326190,83.0,False
326130,326190,7.0,False
326140,326190,140.0,False
326150,326190,27.0,False
326160,326190,159.0,False
326190,326190,95438.0,False
326220,326190,17.0,False
326290,326190,137.0,False
423800,326190,550.0,False
541511,326190,69.0,False
541700,326190,839.0,False
541800,326190,174.0,False
S00401,326190,12.0,False
233230,326210,14.0,False
333111,326210,69.0,False
326210,326210,18544.0,False
326290,326210,236.0,False
423100,326210,640.0,False
541511,326210,11.0,False
541700,326210,220.0,False
S00401,326210,2.0,False
233230,326220,4.0,False
332320,326220,1.0,False
33329A,326220,1.0,False
333413,326220,1.0,False
333920,326220,1.0,False
313300,326220,22.0,False
325190,326220,2.0,False
326190,326220,2.0,False
326220,326220,5061.0,False
326290,326220,93.0,False
423800,326220,87.0,False
541511,326220,4.0,False
541700,326220,80.0,False
233230,326290,12.0,False
334510,326290,1.0,False
336310,326290,1.0,False
336360,326290,16.0,False
336390,326290,335.0,False
336413,326290,21.0,False
336612,326290,47.0,False
339113,326290,117.0,False
339920,326290,1.0,False
339930,326290,2.0,False
339990,326290,66.0,False
313300,326290,3.0,False
314900,326290,13.0,False
322120,326290,1.0,False
322220,326290,2.0,False
322291,326290,1.0,False
325190,326290,1.0,False
325520,326290,8.0,False
325620,326290,1.0,False
326150,326290,9.0,False
326160,326290,3.0,False
326190,326290,35.0,False
326220,326290,639.0,False
326290,326290,16382.0,False
423800,326290,345.0,False
541511,326290,11.0,False
541700,326290,185.0,False
230301,423100,17.0,False
2332A0,423100,15.0,False
336320,423100,23.0,False
423100,423100,125946.0,False
532100,423100,2195.0,False
541511,423100,106.0,False
541700,423100,4.0,False
811100,423100,4411.0,False
230301,423400,201.0,False
2332A0,423400,26.0,False
333318,423400,1.0,False
423400,423400,191384.0,False
532400,423400,340.0,False
541511,423400,1189.0,False
541512,423400,41.0,False
54151A,423400,6.0,False
541700,423400,357.0,False
561400,423400,7.0,False
811200,423400,7361.0,False
811300,423400,577.0,False
230301,423600,31.0,False
2332A0,423600,338.0,False
423600,423600,210821.0,False
532400,423600,175.0,False
532A00,423600,710.0,False
541511,423600,265.0,False
541512,423600,37.0,False
54151A,423600,2010.0,False
541700,423600,11.0,False
811200,423600,13760.0,False
811300,423600,589.0,False
230301,423800,37.0,False
2332A0,423800,274.0,False
336320,423800,36.0,False
423800,423800,153310.0,False
48A000,423800,524.0,False
532400,423800,3942.0,False
532A00,423800,2645.0,False
541511,423800,468.0,False
541700,423800,10.0,False
811200,423800,158.0,False
811300,423800,12313.0,False
230301,423A00,3370.0,False
2332A0,423A00,880.0,False
339910,423A00,4.0,False
423A00,423A00,261244.0,False
532400,423A00,119.0,False
532A00,423A00,87.0,False
541511,423A00,812.0,False
541700,423A00,24.0,False
811300,423A00,2114.0,False
811400,423A00,1877.0,False
2332A0,424200,45.0,False
424200,424200,194020.0,False
532400,424200,3.0,False
541511,424200,107.0,False
541700,424200,9.0,False
811400,424200,17770.0,False
2332A0,424400,6.0,False
311615,424400,2.0,False
31161A,424400,1131.0,False
424400,424400,171389.0,False
541511,424400,102.0,False
541700,424400,5.0,False
811400,424400,664.0,False
230301,424700,16.0,False
2332A0,424700,24.0,False
424700,424700,60960.0,False
486000,424700,62.0,False
541511,424700,29.0,False
541700,424700,2.0,False
811300,424700,767.0,False
115000,424A00,79.0,False
2332A0,424A00,80.0,False
424A00,424A00,331647.0,False
493000,424A00,319.0,False
532400,424A00,6.0,False
532A00,424A00,429.0,False
541511,424A00,291.0,False
541700,424A00,16.0,False
561400,424A00,13.0,False
811200,424A00,36.0,False
811300,424A00,1798.0,False
811400,424A00,2262.0,False
230301,425000,5.0,False
2332A0,425000,194.0,False
425000,425000,47545.0,False
532A00,425000,258.0,False
541511,425000,1485.0,False
541512,425000,237.0,False
541700,425000,51.0,False
811300,425000,2100.0,False
2332A0,441000,6.0,False
441000,441000,255952.0,False
522A00,441000,3572.0,False
532100,441000,147.0,False
532A00,441000,6.0,False
541511,441000,67.0,False
541700,441000,3.0,False
713900,441000,88.0,False
811100,441000,47651.0,False
811400,441000,2296.0,False
311810,445000,8375.0,False
445000,445000,209336.0,False
522A00,445000,35.0,False
532A00,445000,7.0,False
541511,445000,8.0,False
541700,445000,1.0,False
561400,445000,2.0,False
722211,445000,8286.0,False
722A00,445000,935.0,False
2332A0,452000,2287.0,False
311810,452000,2003.0,False
452000,452000,183000.0,False
722211,452000,3941.0,False
722A00,452000,2925.0,False
811100,452000,1571.0,False
811200,452000,172.0,False
811400,452000,47.0,False
230302,444000,1250.0,False
2332A0,444000,490.0,False
444000,444000,119653.0,False
541511,444000,8.0,False
541700,444000,1.0,False
811400,444000,82.0,False
446000,446000,101030.0,False
522A00,446000,293.0,False
532400,446000,388.0,False
541511,446000,29.0,False
541700,446000,2.0,False
621300,446000,9.0,False
722211,446000,125.0,False
811400,446000,28.0,False
812900,446000,1194.0,False
2332A0,447000,5.0,False
447000,447000,78087.0,False
532100,447000,1.0,False
722211,447000,13439.0,False
722A00,447000,135.0,False
811100,447000,1996.0,False
339910,448000,1635.0,False
448000,448000,121323.0,False
532A00,448000,414.0,False
541511,448000,13.0,False
541700,448000,1.0,False
811400,448000,489.0,False
230302,454000,1372.0,False
2332A0,454000,39.0,False
454000,454000,260663.0,False
512100,454000,383.0,False
541511,454000,1168.0,False
541700,454000,4565.0,False
713900,454000,105.0,False
722211,454000,2289.0,False
722A00,454000,84.0,False
811200,454000,3704.0,False
811400,454000,2138.0,False
111400,4B0000,191.0,False
230302,4B0000,1006.0,False
2332A0,4B0000,456.0,False
4B0000,4B0000,180657.0,False
512100,4B0000,25.0,False
532A00,4B0000,354.0,False
541511,4B0000,286.0,False
541700,4B0000,34.0,False
5419A0,4B0000,23.0,False
561400,4B0000,91.0,False
611B00,4B0000,99.0,False
713900,4B0000,200.0,False
722211,4B0000,221.0,False
811200,4B0000,2.0,False
811400,4B0000,462.0,False
812900,4B0000,1194.0,False
115000,481000,735.0,False
2332C0,481000,36.0,False
481000,481000,209902.0,False
48A000,481000,1567.0,False
532400,481000,545.0,False
541511,481000,99.0,False
541300,481000,1372.0,False
541700,481000,261.0,False
621900,481000,84.0,False
2332C0,482000,162.0,False
482000,482000,80080.0,False
532400,482000,373.0,False
541511,482000,115.0,False
541700,482000,314.0,False
2332C0,483000,1.0,False
483000,483000,52085.0,False
48A000,483000,2379.0,False
541511,483000,8.0,False
541700,483000,34.0,False
713200,483000,293.0,False
2332C0,484000,32.0,False
484000,484000,336846.0,False
48A000,484000,2820.0,False
492000,484000,15737.0,False
493000,484000,5857.0,False
532100,484000,305.0,False
541511,484000,80.0,False
541610,484000,75.0,False
541700,484000,217.0,False
562000,484000,4651.0,False
485000,485000,77217.0,False
48A000,485000,8.0,False
541511,485000,1.0,False
541700,485000,55.0,False
541800,485000,1.0,False
221200,486000,162.0,False
233240,486000,116.0,False
486000,486000,47507.0,False
541511,486000,20.0,False
541700,486000,189.0,False
2332C0,48A000,76.36698540578885,True
445000,48A000,10.909569343684122,True
481000,48A000,28.761591906076323,True
483000,48A000,368.9417996227721,True
484000,48A000,532.5853397780339,True
485000,48A000,464.1525866221972,True
48A000,48A000,132780.20476858385,True
493000,48A000,1207.9868600552056,True
532100,48A000,2.9753370937320334,True
541511,48A000,228.10917718612257,True
541610,48A000,4351.92638909872,True
541700,48A000,553.4126994341582,True
561900,48A000,2.9753370937320334,True
722A00,48A000,36.69582415602841,True
811100,48A000,844.9957346198975,True
2332C0,492000,9.0,False
484000,492000,18.0,False
492000,492000,96697.0,False
541511,492000,43.0,False
541700,492000,162.0,False
2332A0,493000,63.0,False
484000,493000,318.0,False
48A000,493000,1548.0,False
493000,493000,121063.0,False
541511,493000,123.0,False
541610,493000,186.0,False
541700,493000,400.0,False
2332A0,511110,2.0,False
323110,511110,354.0,False
424A00,511110,1.0,False
4B0000,511110,31.0,False
511110,511110,13452.0,False
511120,511110,4.0,False
5111A0,511110,443.0,False
519130,511110,62.0,False
541511,511110,210.0,False
541700,511110,12.0,False
541800,511110,11412.0,False
541400,511110,8.0,False
561900,511110,45.0,False
562000,511110,1.0,False
2332A0,511120,5.0,False
323110,511120,327.0,False
424A00,511120,211.0,False
4B0000,511120,19.0,False
511110,511120,6.0,False
511120,511120,13963.0,False
511130,511120,188.0,False
519130,511120,3.0,False
541511,511120,121.0,False
5416A0,511120,1.0,False
541700,511120,13.0,False
541800,511120,12650.0,False
561900,511120,133.0,False
2332A0,511130,6.0,False
323110,511130,868.0,False
424A00,511130,56.0,False
4B0000,511130,13.0,False
511120,511130,5.0,False
511130,511130,35778.0,False
5111A0,511130,648.0,False
541511,511130,79.0,False
5416A0,511130,7.0,False
541700,511130,8.0,False
541800,511130,961.0,False
611B00,511130,67.0,False
2332A0,5111A0,3.0,False
323110,5111A0,195.0,False
424A00,5111A0,60.0,False
4B0000,5111A0,18.0,False
5111A0,5111A0,7122.0,False
519130,5111A0,1072.0,False
541511,5111A0,44.0,False
541700,5111A0,4.0,False
541800,5111A0,2325.0,False
423400,511200,1092.0898255213742,True
4B0000,511200,1836.1510253271458,True
511200,511200,212838.13710912617,True
518200,511200,32783.6964930551,True
541511,511200,7746.637168945573,True
541512,511200,3401.527320710427,True
541700,511200,21159.74041060553,True
611B00,511200,250.02056445086407,True
811200,511200,1.0000822578034563,True
2332A0,512100,55.72720535781666,True
334610,512100,5.970772002623213,True
423A00,512100,2.9853860013116065,True
4B0000,512100,183.10367474711185,True
512100,512100,127522.9556276834,True
512200,512100,164.19623007213835,True
531ORE,512100,117.42518271825652,True
532400,512100,51.74669068940118,True
541511,512100,301.52398613247226,True
541700,512100,1117.5294931576448,True
541800,512100,196.04034741946217,True
713100,512100,41.79540401836249,True
4B0000,512200,2.0,False
512100,512200,16.0,False
512200,512200,18100.0,False
531ORE,512200,14.0,False
541511,512200,14.0,False
541700,512200,68.0,False
541400,512200,3.0,False
233240,515100,327.0,False
423800,515100,6.0,False
4B0000,515100,30.0,False
512100,515100,179.0,False
512200,515100,294.0,False
515100,515100,34369.0,False
515200,515100,594.0,False
541511,515100,166.0,False
541700,515100,1836.0,False
541800,515100,54998.0,False
811200,515100,3.0,False
233240,515200,343.0,False
4B0000,515200,36.0,False
512100,515200,773.0,False
515100,515200,46165.0,False
515200,515200,21915.0,False
541511,515200,80.0,False
541700,515200,672.0,False
541800,515200,38057.0,False
233240,517110,602.274246741247,True
423800,517110,35.36670878964145,True
4B0000,517110,97.77854783018518,True
515100,517110,91.53736392613081,True
517110,517110,305992.7304850922,True
517210,517110,516.9780667191706,True
517A00,517110,6287.992783334781,True
518200,517110,7.281381221396769,True
532400,517110,8296.613803122948,True
541511,517110,1200.3877042131244,True
541512,517110,41.60789269369582,True
5416A0,517110,2.080394634684791,True
541700,517110,1974.2945083158668,True
541800,517110,5221.7905330588255,True
811200,517110,240.28558030609335,True
233240,517210,72.0,False
423800,517210,1.0,False
4B0000,517210,2974.0,False
517110,517210,23106.0,False
517210,517210,219914.0,False
517A00,517210,999.0,False
532400,517210,1144.0,False
541511,517210,238.0,False
541512,517210,12.0,False
541700,517210,397.0,False
541800,517210,4.0,False
811200,517210,242.0,False
233240,517A00,217.0,False
423800,517A00,72.0,False
4B0000,517A00,423.0,False
517110,517A00,19606.0,False
517210,517A00,248.0,False
517A00,517A00,22528.0,False
532400,517A00,54.0,False
541511,517A00,179.0,False
541512,517A00,123.0,False
541700,517A00,332.0,False
541800,517A00,170.0,False
811200,517A00,204.0,False
233240,518200,533.1289779305907,True
334290,518200,464.8563404554869,True
423400,518200,507.0247341901099,True
4B0000,518200,79.3167405960766,True
511200,518200,7769.024540916971,True
517110,518200,1901.5937555565706,True
517A00,518200,3.0120281239016427,True
518200,518200,144119.37747340865,True
5191A0,518200,454.81624670914806,True
532400,518200,16.064149994142095,True
541511,518200,5085.307482520607,True
541512,518200,1364.772634319219,True
54151A,518200,1900.5897461819366,True
541300,518200,41.16438435998912,True
541610,518200,1203.8072401860234,True
541700,518200,9594.313584001366,True
561300,518200,47.18844060779241,True
611B00,518200,87.34881559314765,True
811200,518200,73.29268434827331,True
2332A0,519130,1.0,False
423400,519130,2106.0,False
454000,519130,18.0,False
511120,519130,2.0,False
511130,519130,599.0,False
5111A0,519130,3177.0,False
518200,519130,549.0,False
519130,519130,55653.0,False
541511,519130,392.0,False
541700,519130,10629.0,False
541800,519130,106888.0,False
4B0000,5191A0,1.0,False
5111A0,5191A0,83.0,False
5191A0,5191A0,6637.0,False
541511,5191A0,107.0,False
541700,5191A0,1482.0,False
541800,5191A0,133.0,False
2332A0,522A00,1.0,False
522A00,522A00,308211.0,False
52A000,522A00,19200.0,False
523900,522A00,975.0,False
523A00,522A00,204.0,False
532100,522A00,67177.0,False
532400,522A00,1166.0,False
541511,522A00,1157.0,False
541700,522A00,748.0,False
2332A0,52A000,0.9988289525517704,True
522A00,52A000,9583.279010855378,True
52A000,52A000,617431.9414121975,True
523900,52A000,20355.13522405253,True
523A00,52A000,5907.07442539117,True
532100,52A000,411.5175284513294,True
532400,52A000,192.7739878424917,True
541511,52A000,1976.6824970999537,True
541700,52A000,1196.597085157021,True
522A00,523900,6310.0,False
52A000,523900,148.0,False
523900,523900,327468.0,False
523A00,523900,12787.0,False
524200,523900,1369.0,False
541511,523900,660.0,False
541700,523900,308.0,False
522A00,523A00,14205.0,False
52A000,523A00,345.0,False
523900,523A00,37763.0,False
523A00,523A00,143325.0,False
524200,523A00,1910.0,False
541511,523A00,641.0,False
541700,523A00,795.0,False
524113,524113,86909.0,False
524200,524113,847.0,False
541511,524113,325.0,False
541700,524113,365.0,False
2332A0,5241XX,2.0,False
5241XX,5241XX,559541.0,False
524200,5241XX,5724.0,False
541511,5241XX,1282.0,False
541700,5241XX,1360.0,False
2332A0,524200,1.0,False
523900,524200,844.0,False
523A00,524200,495.0,False
524200,524200,359842.0,False
541100,524200,77.0,False
541511,524200,1166.0,False
541700,524200,483.0,False
525000,525000,157317.0,False
541511,525000,2.0,False
541700,525000,4.0,False
2332A0,531HSO,64.0,False
531HSO,531HSO,1555618.0,False
2332A0,531HST,1.0,False
233412,531HST,4448.0,False
233411,531HST,15830.0,False
531HST,531HST,476294.0,False
541511,531HST,75.0,False
541700,531HST,54.0,False
230302,531ORE,250.0,False
2332A0,531ORE,45.0,False
522A00,531ORE,1475.0,False
524200,531ORE,385.0,False
531ORE,531ORE,1262195.0,False
541511,531ORE,230.0,False
541700,531ORE,231.0,False
5419A0,531ORE,49.0,False
721000,531ORE,59.0,False
813B00,531ORE,214.0,False
441000,532100,464.214085843371,True
522A00,532100,61.59533593008706,True
5241XX,532100,479.7223515174257,True
531ORE,532100,130.26943166205956,True
532100,532100,62885.454160407164,True
541511,532100,32.05041572637973,True
541700,532100,28.94876259156879,True
811100,532100,22.745456321946907,True
2332A0,532400,35.0,False
452000,532400,516.0,False
444000,532400,51.0,False
4B0000,532400,12.0,False
484000,532400,1004.0,False
522A00,532400,7.0,False
5241XX,532400,48.0,False
531ORE,532400,842.0,False
532100,532400,240.0,False
532400,532400,82923.0,False
532A00,532400,1230.0,False
541511,532400,27.0,False
541700,532400,31.0,False
611B00,532400,2.0,False
811300,532400,817.0,False
2332A0,532A00,13.988116801321956,True
452000,532A00,2101.214973798577,True
4B0000,532A00,170.85485521614675,True
484000,532A00,55.952467205287824,True
5241XX,532A00,41.964350403965874,True
