ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,Other,NAICS_2017_Code,336999,,All other transportation equipment manufacturing
BEA_NIPA,Other,NAICS_2017_Code,339920,,Sporting and athletic goods manufacturing
BEA_NIPA,Other,NAICS_2017_Code,339950,,Sign manufacturing
BEA_NIPA,Other,NAICS_2017_Code,339990,,All other miscellaneous manufacturing
BEA_NIPA,Other,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Other,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,"Other trucks, buses, and truck trailers",NAICS_2017_Code,336120,,Heavy duty truck manufacturing
BEA_NIPA,"Other trucks, buses, and truck trailers",NAICS_2017_Code,336211,,Motor vehicle body manufacturing
BEA_NIPA,"Other trucks, buses, and truck trailers",NAICS_2017_Code,336212,,Truck trailer manufacturing
BEA_NIPA,"Other trucks, buses, and truck trailers",NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Photocopy and related equipment,NAICS_2017_Code,333314,,Optical instrument and lens manufacturing
BEA_NIPA,Photocopy and related equipment,NAICS_2017_Code,333316,,Photographic and photocopying equipment manufacturing
BEA_NIPA,Photocopy and related equipment,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Photocopy and related equipment,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Railroad equipment,NAICS_2017_Code,336500,,Railroad rolling stock manufacturing
BEA_NIPA,Railroad equipment,NAICS_2017_Code,541300,,"Architectural, engineering, and related services"
BEA_NIPA,Railroad equipment,NAICS_2017_Code,S00402,,Used and secondhand goods
BEA_NIPA,Residential equipment,NAICS_2017_Code,314110,,Carpet and rug mills
BEA_NIPA,Residential equipment,NAICS_2017_Code,326150,,Urethane and other foam product (except polystyrene) manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,326290,,Other rubber product manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,334300,,Audio and video equipment manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,335210,,Small electrical appliance manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,335220,,Major Household Appliance Manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,337121,,Upholstered household furniture manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,337122,,Nonupholstered wood household furniture manufacturing
BEA_NIPA,Residential equipment,NAICS_2017_Code,33712N,,Other household nonupholstered furniture
BEA_NIPA,Residential equipment,NAICS_2017_Code,337215,,"Showcase, partition, shelving, and locker manufacturing"
BEA_NIPA,Residential equipment,NAICS_2017_Code,337900,,Other furniture related product manufacturing
BEA_NIPA,Service industry machinery,NAICS_2017_Code,333318,,Other commercial and service industry machinery manufacturing
BEA_NIPA,Service industry machinery,NAICS_2017_Code,333415,,"Air conditioning, refrigeration, and warm air heating equipment manufacturing"
