ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,312120,,Breweries
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,312130,,Wineries
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,312140,,Distilleries
Census_SAS,"Grains, alcohol, and tobacco products",BEA_2017_Code,312200,,Tobacco manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326110,,Plastics packaging materials and unlaminated film and sheet manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326120,,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing"
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326130,,"Laminated plastics plate, sheet (except packaging), and shape manufacturing"
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326140,,Polystyrene foam product manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326150,,Urethane and other foam product (except polystyrene) manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326160,,Plastics bottle manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326190,,Other plastics product manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326210,,Tire manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326220,,Rubber and plastics hoses and belting manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,326290,,Other rubber product manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337110,,Wood kitchen cabinet and countertop manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337121,,Upholstered household furniture manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337122,,Nonupholstered wood household furniture manufacturing
Census_SAS,New furniture and miscellaneous manufactured products,BEA_2017_Code,337127,,Institutional furniture manufacturing
