ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
Cornerstone_2025,331110,NAICS_2017_Code,331110,
Cornerstone_2025,331200,NAICS_2017_Code,331210,
Cornerstone_2025,331200,NAICS_2017_Code,331221,
Cornerstone_2025,331200,NAICS_2017_Code,331222,
Cornerstone_2025,331313,NAICS_2017_Code,331313,
Cornerstone_2025,331314,NAICS_2017_Code,331314,
Cornerstone_2025,33131B,NAICS_2017_Code,331315,
Cornerstone_2025,33131B,NAICS_2017_Code,331318,
Cornerstone_2025,331410,NAICS_2017_Code,331410,
Cornerstone_2025,331420,NAICS_2017_Code,331420,
Cornerstone_2025,331490,NAICS_2017_Code,331491,
Cornerstone_2025,331490,NAICS_2017_Code,331492,
Cornerstone_2025,331510,NAICS_2017_Code,331511,
Cornerstone_2025,331510,NAICS_2017_Code,331512,
Cornerstone_2025,331510,NAICS_2017_Code,331513,
Cornerstone_2025,331520,NAICS_2017_Code,331523,
Cornerstone_2025,331520,NAICS_2017_Code,331524,
Cornerstone_2025,331520,NAICS_2017_Code,331529,
Cornerstone_2025,33211A,NAICS_2017_Code,332111,
Cornerstone_2025,33211A,NAICS_2017_Code,332112,
Cornerstone_2025,332114,NAICS_2017_Code,332114,
Cornerstone_2025,33211A,NAICS_2017_Code,332117,
Cornerstone_2025,332119,NAICS_2017_Code,332119,
Cornerstone_2025,332200,NAICS_2017_Code,332215,
Cornerstone_2025,332200,NAICS_2017_Code,332216,
Cornerstone_2025,332310,NAICS_2017_Code,332311,
Cornerstone_2025,332310,NAICS_2017_Code,332312,
Cornerstone_2025,332310,NAICS_2017_Code,332313,
Cornerstone_2025,332320,NAICS_2017_Code,332321,
Cornerstone_2025,332320,NAICS_2017_Code,332322,
Cornerstone_2025,332320,NAICS_2017_Code,332323,
Cornerstone_2025,332410,NAICS_2017_Code,332410,
Cornerstone_2025,332420,NAICS_2017_Code,332420,
Cornerstone_2025,332430,NAICS_2017_Code,332431,
Cornerstone_2025,332430,NAICS_2017_Code,332439,
Cornerstone_2025,332500,NAICS_2017_Code,332510,
Cornerstone_2025,332600,NAICS_2017_Code,332613,
Cornerstone_2025,332600,NAICS_2017_Code,332618,
Cornerstone_2025,332710,NAICS_2017_Code,332710,
