ActivitySourceName,Activity,SectorSourceName,Sector,SectorType
CEDA_2025,311940,NAICS_2017_Code,311941,
CEDA_2025,311940,NAICS_2017_Code,311942,
CEDA_2025,311990,NAICS_2017_Code,311991,
CEDA_2025,311990,NAICS_2017_Code,311999,
CEDA_2025,312110,NAICS_2017_Code,312111,
CEDA_2025,312110,NAICS_2017_Code,312112,
CEDA_2025,312110,NAICS_2017_Code,312113,
CEDA_2025,312120,NAICS_2017_Code,312120,
CEDA_2025,312130,NAICS_2017_Code,312130,
CEDA_2025,312140,NAICS_2017_Code,312140,
CEDA_2025,312200,NAICS_2017_Code,312230,
CEDA_2025,313100,NAICS_2017_Code,313110,
CEDA_2025,313200,NAICS_2017_Code,313210,
CEDA_2025,313200,NAICS_2017_Code,313220,
CEDA_2025,313200,NAICS_2017_Code,313230,
CEDA_2025,313200,NAICS_2017_Code,313240,
CEDA_2025,313300,NAICS_2017_Code,313310,
CEDA_2025,313300,NAICS_2017_Code,313320,
CEDA_2025,314110,NAICS_2017_Code,314110,
CEDA_2025,314120,NAICS_2017_Code,314120,
CEDA_2025,314900,NAICS_2017_Code,314910,
CEDA_2025,314900,NAICS_2017_Code,314994,
CEDA_2025,314900,NAICS_2017_Code,314999,
CEDA_2025,315000,NAICS_2017_Code,315110,
CEDA_2025,315000,NAICS_2017_Code,315190,
CEDA_2025,315000,NAICS_2017_Code,315210,
CEDA_2025,315000,NAICS_2017_Code,315220,
CEDA_2025,315000,NAICS_2017_Code,315240,
CEDA_2025,315000,NAICS_2017_Code,315280,
CEDA_2025,315000,NAICS_2017_Code,315990,
CEDA_2025,316000,NAICS_2017_Code,316110,
CEDA_2025,316000,NAICS_2017_Code,316210,
CEDA_2025,316000,NAICS_2017_Code,316992,
CEDA_2025,316000,NAICS_2017_Code,316998,
CEDA_2025,321100,NAICS_2017_Code,321113,
CEDA_2025,321100,NAICS_2017_Code,321114,
CEDA_2025,321200,NAICS_2017_Code,321211,
CEDA_2025,321200,NAICS_2017_Code,321212,
CEDA_2025,321200,NAICS_2017_Code,321213,
CEDA_2025,321200,NAICS_2017_Code,321214,
CEDA_2025,321200,NAICS_2017_Code,321219,
CEDA_2025,321910,NAICS_2017_Code,321911,
CEDA_2025,321910,NAICS_2017_Code,321912,
CEDA_2025,321910,NAICS_2017_Code,321918,
CEDA_2025,3219A0,NAICS_2017_Code,321920,
CEDA_2025,3219A0,NAICS_2017_Code,321991,
CEDA_2025,3219A0,NAICS_2017_Code,321992,
CEDA_2025,3219A0,NAICS_2017_Code,321999,
CEDA_2025,322110,NAICS_2017_Code,322110,
CEDA_2025,322120,NAICS_2017_Code,322121,
CEDA_2025,322120,NAICS_2017_Code,322122,
CEDA_2025,322130,NAICS_2017_Code,322130,
CEDA_2025,322210,NAICS_2017_Code,322211,
CEDA_2025,322210,NAICS_2017_Code,322212,
CEDA_2025,322210,NAICS_2017_Code,322219,
CEDA_2025,322220,NAICS_2017_Code,322220,
CEDA_2025,322230,NAICS_2017_Code,322230,
CEDA_2025,322291,NAICS_2017_Code,322291,
CEDA_2025,322299,NAICS_2017_Code,322299,
CEDA_2025,323110,NAICS_2017_Code,323111,
CEDA_2025,323110,NAICS_2017_Code,323113,
CEDA_2025,323110,NAICS_2017_Code,323117,
CEDA_2025,323120,NAICS_2017_Code,323120,
CEDA_2025,324110,NAICS_2017_Code,324110,
CEDA_2025,324121,NAICS_2017_Code,324121,
CEDA_2025,324122,NAICS_2017_Code,324122,
CEDA_2025,324190,NAICS_2017_Code,324191,
CEDA_2025,324190,NAICS_2017_Code,324199,
CEDA_2025,325110,NAICS_2017_Code,325110,
CEDA_2025,325120,NAICS_2017_Code,325120,
CEDA_2025,325130,NAICS_2017_Code,325130,
CEDA_2025,325180,NAICS_2017_Code,325180,
CEDA_2025,325190,NAICS_2017_Code,325193,
CEDA_2025,325190,NAICS_2017_Code,325194,
CEDA_2025,325190,NAICS_2017_Code,325199,
CEDA_2025,325211,NAICS_2017_Code,325211,
CEDA_2025,3252A0,NAICS_2017_Code,325212,
CEDA_2025,3252A0,NAICS_2017_Code,325220,
CEDA_2025,325310,NAICS_2017_Code,325311,
CEDA_2025,325310,NAICS_2017_Code,325312,
CEDA_2025,325310,NAICS_2017_Code,325314,
CEDA_2025,325320,NAICS_2017_Code,325320,
CEDA_2025,325411,NAICS_2017_Code,325411,
CEDA_2025,325412,NAICS_2017_Code,325412,
CEDA_2025,325413,NAICS_2017_Code,325413,
CEDA_2025,325414,NAICS_2017_Code,325414,
CEDA_2025,325510,NAICS_2017_Code,325510,
CEDA_2025,325520,NAICS_2017_Code,325520,
CEDA_2025,325610,NAICS_2017_Code,325611,
CEDA_2025,325610,NAICS_2017_Code,325612,
CEDA_2025,325610,NAICS_2017_Code,325613,
CEDA_2025,325620,NAICS_2017_Code,325620,
CEDA_2025,325910,NAICS_2017_Code,325910,
CEDA_2025,3259A0,NAICS_2017_Code,325920,
CEDA_2025,3259A0,NAICS_2017_Code,325991,
CEDA_2025,3259A0,NAICS_2017_Code,325992,
CEDA_2025,3259A0,NAICS_2017_Code,325998,
CEDA_2025,326110,NAICS_2017_Code,326111,
CEDA_2025,326110,NAICS_2017_Code,326112,
CEDA_2025,326110,NAICS_2017_Code,326113,
CEDA_2025,326120,NAICS_2017_Code,326121,
CEDA_2025,326120,NAICS_2017_Code,326122,
CEDA_2025,326130,NAICS_2017_Code,326130,
CEDA_2025,326140,NAICS_2017_Code,326140,
CEDA_2025,326150,NAICS_2017_Code,326150,
CEDA_2025,326160,NAICS_2017_Code,326160,
CEDA_2025,326190,NAICS_2017_Code,326191,
CEDA_2025,326190,NAICS_2017_Code,326199,
CEDA_2025,326210,NAICS_2017_Code,326211,
CEDA_2025,326210,NAICS_2017_Code,326212,
CEDA_2025,326220,NAICS_2017_Code,326220,
CEDA_2025,326290,NAICS_2017_Code,326291,
CEDA_2025,326290,NAICS_2017_Code,326299,
CEDA_2025,327100,NAICS_2017_Code,327110,
CEDA_2025,327100,NAICS_2017_Code,327120,
CEDA_2025,327200,NAICS_2017_Code,327211,
CEDA_2025,327200,NAICS_2017_Code,327212,
CEDA_2025,327200,NAICS_2017_Code,327213,
CEDA_2025,327200,NAICS_2017_Code,327215,
CEDA_2025,327310,NAICS_2017_Code,327310,
CEDA_2025,327320,NAICS_2017_Code,327320,
CEDA_2025,327330,NAICS_2017_Code,327331,
CEDA_2025,327330,NAICS_2017_Code,327332,
CEDA_2025,327390,NAICS_2017_Code,327390,
CEDA_2025,327400,NAICS_2017_Code,327410,
CEDA_2025,327400,NAICS_2017_Code,327420,
CEDA_2025,327910,NAICS_2017_Code,327910,
CEDA_2025,327991,NAICS_2017_Code,327991,
CEDA_2025,327992,NAICS_2017_Code,327992,
CEDA_2025,327993,NAICS_2017_Code,327993,
CEDA_2025,327999,NAICS_2017_Code,327999,
CEDA_2025,331110,NAICS_2017_Code,331110,
CEDA_2025,331200,NAICS_2017_Code,331210,
CEDA_2025,331200,NAICS_2017_Code,331221,
CEDA_2025,331200,NAICS_2017_Code,331222,
CEDA_2025,331313,NAICS_2017_Code,331313,
CEDA_2025,331314,NAICS_2017_Code,331314,
CEDA_2025,33131B,NAICS_2017_Code,331315,
CEDA_2025,33131B,NAICS_2017_Code,331318,
CEDA_2025,331410,NAICS_2017_Code,331410,
CEDA_2025,331420,NAICS_2017_Code,331420,
CEDA_2025,331490,NAICS_2017_Code,331491,
CEDA_2025,331490,NAICS_2017_Code,331492,
CEDA_2025,331510,NAICS_2017_Code,331511,
