ActivitySourceName,Activity,SectorSourceName,Sector,SectorType,Note
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,33399B,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336411,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336412,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336413,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336414,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,33641A,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336500,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336611,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,"Machinery, equipment, and supplies wholesalers",BEA_2017_Code,336612,,"Machinery, equipment and supplies; NAICS 4238; C4218"
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,314900,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,316000,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339910,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339920,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339930,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339940,,Miscellaneous durable goods; NAICS 4239; C4219
BEA_NIPA,Miscellaneous durable goods wholesalers,BEA_2017_Code,339950,,Miscellaneous durable goods; NAICS 4239; C4219
